iter	Logloss
0	0.596442857
1	0.5065386814
2	0.4507114423
3	0.4026934811
4	0.3628734627
5	0.3347776157
6	0.3136473562
7	0.2922330044
8	0.2732643442
9	0.2564145528
10	0.2413971128
11	0.2297442608
12	0.2227973589
13	0.2127569738
14	0.2060982128
15	0.2009642567
16	0.1893980956
17	0.1855682267
18	0.1799883606
19	0.1727331716
20	0.1684356259
21	0.159063283
22	0.1566650336
23	0.1528586248
24	0.1485096932
25	0.1464701541
26	0.1443095052
27	0.1419928597
28	0.1405638098
29	0.1393734617
30	0.137804561
31	0.1365158518
32	0.1340342529
33	0.1278970032
34	0.1260214139
35	0.1236868957
36	0.1223878166
37	0.1210130491
38	0.1183475287
39	0.1147191628
40	0.1141068311
41	0.1129723362
42	0.1116229122
43	0.1100399221
44	0.1080659837
45	0.1063322029
46	0.1048611611
47	0.1041442049
48	0.1030337953
49	0.1017365762
50	0.1003549761
51	0.09929676021
52	0.0986064409
53	0.09759298523
54	0.09703512103
55	0.09571792565
56	0.09429288336
57	0.09338130269
58	0.09250282778
59	0.0917061819
60	0.09046652321
61	0.08904677885
62	0.088195706
63	0.08774948742
64	0.08740529563
65	0.08680260942
66	0.08511593506
67	0.08453731077
68	0.08365681271
69	0.08308543105
70	0.08242594114
71	0.08176262493
72	0.08116558198
73	0.07991268198
74	0.07936546109
75	0.07847687208
76	0.07765569817
77	0.07695713259
78	0.07636775597
79	0.07587448668
80	0.07483831653
81	0.07388282858
82	0.07324527574
83	0.07231110301
84	0.07178976881
85	0.07084906622
86	0.06941898233
87	0.06863931252
88	0.06795777277
89	0.06721232437
90	0.06650727814
91	0.06556437377
92	0.06487050052
93	0.06419950048
94	0.06367055265
95	0.06329969635
96	0.06241597155
97	0.06181607032
98	0.06103733501
99	0.06034845798
100	0.05969738555
101	0.05911062753
102	0.05843265815
103	0.05762089848
104	0.05686544284
105	0.05594793852
106	0.05560499655
107	0.05523816279
108	0.05448240833
109	0.05405546663
110	0.05336097626
111	0.05296787404
112	0.05237425881
113	0.0517388802
114	0.05138963341
115	0.05091559879
116	0.05059502924
117	0.05020052009
118	0.04972953499
119	0.04924853552
120	0.04887813431
121	0.04843734974
122	0.04806955539
123	0.04769636526
124	0.04712468501
125	0.04669394339
126	0.04628555357
127	0.0457869253
128	0.04547725387
129	0.04506332767
130	0.04470666492
131	0.04427546786
132	0.04384956171
133	0.04329943144
134	0.04296971443
135	0.04255427244
136	0.0421883391
137	0.04169994165
138	0.04135672028
139	0.04115346295
140	0.04080376068
141	0.04062624993
142	0.04021449669
143	0.03991260402
144	0.03950236826
145	0.03918113107
146	0.038880809
147	0.03855474132
148	0.0383089209
149	0.0381616382
150	0.0378035434
151	0.03759495286
152	0.03713759842
153	0.03680337831
154	0.03656712915
155	0.0363575903
156	0.03611170981
157	0.03572735791
158	0.03560927574
159	0.03532746109
160	0.03503607042
161	0.03466868254
162	0.03445508558
163	0.03428012819
164	0.03404156932
165	0.03380716554
166	0.03356968882
167	0.03332647971
168	0.03284938858
169	0.03251038014
170	0.0322104701
171	0.03204161886
172	0.03175228023
173	0.03151086059
174	0.03123894188
175	0.03084852221
176	0.03072136207
177	0.0304573613
178	0.03029552376
179	0.03013530286
180	0.02990607731
181	0.02978398322
182	0.02946432936
183	0.02931319511
184	0.02912173651
185	0.02889117031
186	0.02876442415
187	0.02858779643
188	0.02839064748
189	0.02817048049
190	0.02795204036
191	0.02769033558
192	0.0275366929
193	0.02735813318
194	0.02723564272
195	0.02708881249
196	0.02692396876
197	0.02679650588
198	0.02651114487
199	0.02633948377
200	0.02611104142
201	0.02595184411
202	0.025749367
203	0.02560350573
204	0.02541254959
205	0.0252467507
206	0.02512366523
207	0.02493455069
208	0.02478011272
209	0.02459756704
210	0.02447014433
211	0.02432107566
212	0.02413550347
213	0.02396839906
214	0.02379201487
215	0.02362545512
216	0.02350468126
217	0.02336322457
218	0.02317773589
219	0.0230811627
220	0.0229196997
221	0.02271786417
222	0.02262583549
223	0.02252519587
224	0.02238087101
225	0.0222379942
226	0.02200529695
227	0.02188299271
228	0.02169580014
229	0.02147774302
230	0.02135661552
231	0.02126134315
232	0.02104324743
233	0.02093426458
234	0.02082527476
235	0.02068199002
236	0.02058181316
237	0.02049148662
238	0.02044284732
239	0.02029972045
240	0.02012493433
241	0.01999350917
242	0.01987178313
243	0.01972988347
244	0.01964831887
245	0.01958975134
246	0.01939251828
247	0.01930059742
248	0.0191779218
249	0.01911255535
250	0.01898214706
251	0.01893698778
252	0.01875429573
253	0.01863716241
254	0.01856855053
255	0.01849683247
256	0.01834147966
257	0.01823220188
258	0.01814566368
259	0.01804119349
260	0.01792080511
261	0.01783771754
262	0.01772826782
263	0.01763697073
264	0.01755277601
265	0.01739416374
266	0.01730782565
267	0.01723724087
268	0.01714399079
269	0.01703068201
270	0.01697553167
271	0.0168700621
272	0.01676771261
273	0.01666625224
274	0.01654055347
275	0.01646327885
276	0.01637312529
277	0.01630886852
278	0.01619061133
279	0.01611696408
280	0.016009467
281	0.01593403124
282	0.01585314243
283	0.01576677386
284	0.01568135192
285	0.01561144359
286	0.01552829689
287	0.01548129736
288	0.01540088835
289	0.01531164368
290	0.01520905064
291	0.01513155367
292	0.01505788394
293	0.0149619572
294	0.01488148028
295	0.01480158855
296	0.01473996926
297	0.01464971478
298	0.01459292938
299	0.01453459412
300	0.01443694915
301	0.01436186695
302	0.01430668765
303	0.01420024716
304	0.01413917347
305	0.01406511133
306	0.01400862439
307	0.01394598267
308	0.01387854018
309	0.01382095057
310	0.01377019976
311	0.01371400515
312	0.01361968234
313	0.01357047124
314	0.0134820117
315	0.01338837735
316	0.01332601446
317	0.01326197715
318	0.01321266357
319	0.01317385542
320	0.01311552189
321	0.01308313494
322	0.01301766054
